,company,industry_code,industry_name,sector_code,sector_name
1118,PG Electro., 193,Electronics - Others, 14,Consumer Durables
1119,Zicom Electron., 193,Electronics - Others, 14,Consumer Durables
1120,Wellwin Inds., 164,Electronics - Instrumentation And Process Control, 14,Consumer Durables
1121,Honeywell Auto, 164,Electronics - Instrumentation And Process Control, 14,Consumer Durables
1122,Delta Magnets, 60,Electronics - Hard Ferrites, 14,Consumer Durables
1123,Esab India, 143,Electrodes - Welding Equipment, 23,Capital Goods-Non Electrical Equipment
1124,Ador Welding, 143,Electrodes - Welding Equipment, 23,Capital Goods-Non Electrical Equipment
1125,Graphite India, 31,Electrodes - Graphites, 23,Capital Goods-Non Electrical Equipment
1126,HEG, 31,Electrodes - Graphites, 23,Capital Goods-Non Electrical Equipment
1127,IMP Powers, 21,Electric Equipment - Transformers, 18,Capital Goods - Electrical Equipment
1128,Ujaas Energy, 21,Electric Equipment - Transformers, 18,Capital Goods - Electrical Equipment
1129,EMCO, 21,Electric Equipment - Transformers, 18,Capital Goods - Electrical Equipment
1130,Indo Tech.Trans., 21,Electric Equipment - Transformers, 18,Capital Goods - Electrical Equipment
1131,Bharat Bijlee, 21,Electric Equipment - Transformers, 18,Capital Goods - Electrical Equipment
1132,ECE Inds., 21,Electric Equipment - Transformers, 18,Capital Goods - Electrical Equipment
1133,Volt.Transform., 21,Electric Equipment - Transformers, 18,Capital Goods - Electrical Equipment
1134,T R I L, 21,Electric Equipment - Transformers, 18,Capital Goods - Electrical Equipment
1135,GE T&D India, 52,Electric Equipment - Switchgears/Relays/Circuits, 18,Capital Goods - Electrical Equipment
1136,A B B, 52,Electric Equipment - Switchgears/Relays/Circuits, 18,Capital Goods - Electrical Equipment
1137,Havells India, 52,Electric Equipment - Switchgears/Relays/Circuits, 18,Capital Goods - Electrical Equipment
1138,Eon Elect., 52,Electric Equipment - Switchgears/Relays/Circuits, 18,Capital Goods - Electrical Equipment
1139,S & S Power Swit, 52,Electric Equipment - Switchgears/Relays/Circuits, 18,Capital Goods - Electrical Equipment
1140,Easun Reyrolle, 52,Electric Equipment - Switchgears/Relays/Circuits, 18,Capital Goods - Electrical Equipment
1141,HPL Electric, 52,Electric Equipment - Switchgears/Relays/Circuits, 18,Capital Goods - Electrical Equipment
1142,Inox Wind, 25,Electric Equipment - Gensets / Turbines, 18,Capital Goods - Electrical Equipment
1143,Honda Siel Power, 25,Electric Equipment - Gensets / Turbines, 18,Capital Goods - Electrical Equipment
1144,Suzlon Energy, 25,Electric Equipment - Gensets / Turbines, 18,Capital Goods - Electrical Equipment
1145,Swelect Energy, 25,Electric Equipment - Gensets / Turbines, 18,Capital Goods - Electrical Equipment
1146,TD Power Sys., 25,Electric Equipment - Gensets / Turbines, 18,Capital Goods - Electrical Equipment
1147,Birla Power Sol., 25,Electric Equipment - Gensets / Turbines, 18,Capital Goods - Electrical Equipment
1148,Surana Solar, 25,Electric Equipment - Gensets / Turbines, 18,Capital Goods - Electrical Equipment
1149,NEPC India, 25,Electric Equipment - Gensets / Turbines, 18,Capital Goods - Electrical Equipment
1150,Websol Energy, 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1151,Triveni Turbine, 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1152,Veto Switchgears, 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1153,Techno Elec., 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1154,Apar Inds., 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1155,Indosolar, 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1156,Salzer Electron., 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1157,Asian Electronic, 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1158,Igarashi Motors, 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1159,Advance Meter., 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1160,Schneider Elect., 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1161,Tarapur Trans, 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1162,V-Guard Inds., 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1163,Modern Insulator, 94,Electric Equipment - General - Medium / Small, 18,Capital Goods - Electrical Equipment
1164,W S Inds., 44,Electric Equipment - General - Large, 18,Capital Goods - Electrical Equipment
1165,Crompton Greaves, 44,Electric Equipment - General - Large, 18,Capital Goods - Electrical Equipment
1166,Crompton Gr. Con, 44,Electric Equipment - General - Large, 18,Capital Goods - Electrical Equipment
1167,GE Power, 44,Electric Equipment - General - Large, 18,Capital Goods - Electrical Equipment
1168,Kirl. Electric, 44,Electric Equipment - General - Large, 18,Capital Goods - Electrical Equipment
1169,B H E L, 44,Electric Equipment - General - Large, 18,Capital Goods - Electrical Equipment
1170,Siemens, 44,Electric Equipment - General - Large, 18,Capital Goods - Electrical Equipment
1171,Kiri Indus., 250,Dyes And Pigments - Medium / Small, 12,Chemicals
1172,Bhageria Indust., 250,Dyes And Pigments - Medium / Small, 12,Chemicals
1173,Asahi Songwon, 250,Dyes And Pigments - Medium / Small, 12,Chemicals
1174,Vidhi Dyestuffs, 250,Dyes And Pigments - Medium / Small, 12,Chemicals
1175,Atul, 14,Dyes And Pigments - Large, 12,Chemicals
1176,Sudarshan Chem., 14,Dyes And Pigments - Large, 12,Chemicals
1177,Bodal Chemicals, 223,Dyes - Reactive / Direct, 12,Chemicals
1178,Chromatic India, 223,Dyes - Reactive / Direct, 12,Chemicals
1179,Sh.Pushkar Chem., 275,Dyes - Intermediate, 12,Chemicals
1180,Eveready Inds., 122,Dry Cells, 47,Dry cells
1181,Indo National, 122,Dry Cells, 47,Dry cells
1182,HBL Power System, 122,Dry Cells, 47,Dry cells
1183,Value Industries, 16,Domestic Appliances - White Goods, 14,Consumer Durables
1184,Bajaj Electrical, 16,Domestic Appliances - White Goods, 14,Consumer Durables
1185,Whirlpool India, 16,Domestic Appliances - White Goods, 14,Consumer Durables
1186,Symphony, 16,Domestic Appliances - White Goods, 14,Consumer Durables
1187,IFB Inds., 16,Domestic Appliances - White Goods, 14,Consumer Durables
1188,Butterfly Gan Ap, 16,Domestic Appliances - White Goods, 14,Consumer Durables
1189,Sujana Univ. Ind, 89,Domestic Appliances - Fans, 14,Consumer Durables
1190,Orient Paper, 89,Domestic Appliances - Fans, 14,Consumer Durables
1191,Polar Inds., 89,Domestic Appliances - Fans, 14,Consumer Durables
1192,Khaitan Elect., 89,Domestic Appliances - Fans, 14,Consumer Durables
1193,TTK Prestige, 243,Domestic Appliances - Cookers / Others, 14,Consumer Durables
1194,Kesoram Inds., 88,Diversified - Mega, 39,Diversified
1195,Voltas, 88,Diversified - Mega, 39,Diversified
1196,DCM Shriram, 88,Diversified - Mega, 39,Diversified
1197,Gillanders Arbut, 130,Diversified - Medium / Small, 39,Diversified
1198,Andhra Sugars, 130,Diversified - Medium / Small, 39,Diversified
1199,Nava Bharat Vent, 130,Diversified - Medium / Small, 39,Diversified
1200,Cimmco, 130,Diversified - Medium / Small, 39,Diversified
1201,Hinduja Ventures, 130,Diversified - Medium / Small, 39,Diversified
1202,Balmer Lawrie, 139,Diversified - Large, 39,Diversified
1203,G M Breweries, 196,Distilleries, 51,Alcoholic Beverages
1204,Tilaknagar Inds., 196,Distilleries, 51,Alcoholic Beverages
1205,United Spirits, 196,Distilleries, 51,Alcoholic Beverages
1206,Radico Khaitan, 196,Distilleries, 51,Alcoholic Beverages
1207,Aurangabad Dist., 196,Distilleries, 51,Alcoholic Beverages
1208,Pioneer Distil., 196,Distilleries, 51,Alcoholic Beverages
1209,Empee Distill., 196,Distilleries, 51,Alcoholic Beverages
1210,Som Distilleries, 196,Distilleries, 51,Alcoholic Beverages
1211,Pincon Spirit, 196,Distilleries, 51,Alcoholic Beverages
1212,Kanani Inds., 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1213,Thangamayil Jew., 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1214,Lypsa Gems, 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1215,SRS, 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1216,Renaissance Jew., 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1217,Goenka Diamond, 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1218,T B Z, 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1219,Zodiac-JRD MKJ, 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1220,Tara Jewels, 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1221,PC Jeweller, 237,Diamond Cutting / Jewellery - Medium / Small, 52,"Diamond, Gems and Jewellery"
1222,Goldiam Intl., 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1223,Rajesh Exports, 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1224,Winsome Diamonds, 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1225,Vaibhav Global, 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1226,Gitanjali Gems, 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1227,Shree Gan.Jew., 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1228,Titan Company, 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1229,Classic Diamonds, 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1230,Shrenuj & Co., 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1231,C Mahendra Exp, 152,Diamond Cutting / Jewellery - Large, 52,"Diamond, Gems and Jewellery"
1232,T N Petro Prod., 149,Detergents / Intermediates, 22,FMCG
1233,Jyothy Lab., 149,Detergents / Intermediates, 22,FMCG
1234,Archidply Inds., 111,Decoratives - Wood-based, 11,Miscellaneous
1235,Century Ply., 111,Decoratives - Wood-based, 11,Miscellaneous
1236,Uniply Inds., 111,Decoratives - Wood-based, 11,Miscellaneous
1237,Mangalam Timber, 111,Decoratives - Wood-based, 11,Miscellaneous
1238,Kitply Inds., 111,Decoratives - Wood-based, 11,Miscellaneous
1239,Atlas Cycles, 13,Cycles And Accessories, 11,Miscellaneous
1240,Tube Investments, 13,Cycles And Accessories, 11,Miscellaneous
1241,Gati, 241,Couriers, 50,Logistics
1242,Blue Dart Exp., 241,Couriers, 50,Logistics
1243,Cupid, 249,Contraceptives / Protectives, 11,Miscellaneous
1244,Country Condo, 175,Construction - Housing - Medium / Small, 41,Realty
1245,Growth Techno, 175,Construction - Housing - Medium / Small, 41,Realty
1246,Vascon Engineers, 175,Construction - Housing - Medium / Small, 24,Construction
1247,PVP Ventures, 175,Construction - Housing - Medium / Small, 41,Realty
1248,Arih.Found.Hsg., 175,Construction - Housing - Medium / Small, 41,Realty
1249,Ganesh Housing, 175,Construction - Housing - Medium / Small, 24,Construction
1250,Swan Energy, 175,Construction - Housing - Medium / Small, 41,Realty
1251,Art Nirman Ltd, 175,Construction - Housing - Medium / Small, 24,Construction
1252,Oberoi Realty, 175,Construction - Housing - Medium / Small, 41,Realty
1253,Dhanuka Realty, 175,Construction - Housing - Medium / Small, 24,Construction
1254,Vipul Ltd, 175,Construction - Housing - Medium / Small, 41,Realty
1255,Arvind Infra., 175,Construction - Housing - Medium / Small, 41,Realty
1256,Nila Infrastruct, 175,Construction - Housing - Medium / Small, 41,Realty
1257,Landmark Prop., 175,Construction - Housing - Medium / Small, 41,Realty
1258,Orbit Corpn., 175,Construction - Housing - Medium / Small, 41,Realty
1259,Ansal Properties, 175,Construction - Housing - Medium / Small, 41,Realty
1260,Sunteck Realty, 175,Construction - Housing - Medium / Small, 41,Realty
1261,Ansal Housing, 175,Construction - Housing - Medium / Small, 41,Realty
1262,Shaival Reality, 175,Construction - Housing - Medium / Small, 24,Construction
1263,Prestige Estates, 175,Construction - Housing - Medium / Small, 41,Realty
1264,Vijay Shan. Bui., 175,Construction - Housing - Medium / Small, 24,Construction
1265,Pansari Develop., 175,Construction - Housing - Medium / Small, 24,Construction
1266,TCI Developers, 175,Construction - Housing - Medium / Small, 41,Realty
1267,Ashiana Housing, 175,Construction - Housing - Medium / Small, 41,Realty
1268,D S Kulkarni Dev, 175,Construction - Housing - Medium / Small, 41,Realty
1269,BSEL Infra., 175,Construction - Housing - Medium / Small, 24,Construction
1270,Parsvnath Devl., 153,Construction - Housing - Large, 24,Construction
1271,DLF, 153,Construction - Housing - Large, 41,Realty
1272,H D I L, 153,Construction - Housing - Large, 41,Realty
1273,Unitech, 153,Construction - Housing - Large, 41,Realty
1274,Sobha, 153,Construction - Housing - Large, 41,Realty
1275,Zandu Realty, 96,Construction - Factories / Offices / Commercial, 41,Realty
1276,BDR Buildcon, 96,Construction - Factories / Offices / Commercial, 24,Construction
1277,D B Realty, 96,Construction - Factories / Offices / Commercial, 41,Realty
1278,Era Infra Engg., 96,Construction - Factories / Offices / Commercial, 24,Construction
1279,Hubtown, 96,Construction - Factories / Offices / Commercial, 41,Realty
1280,Ajmera Realty, 96,Construction - Factories / Offices / Commercial, 41,Realty
1281,MVL, 96,Construction - Factories / Offices / Commercial, 41,Realty
1282,Peninsula Land, 96,Construction - Factories / Offices / Commercial, 41,Realty
1283,Kolte Patil Dev., 96,Construction - Factories / Offices / Commercial, 41,Realty
1284,Brigade Enterpr., 96,Construction - Factories / Offices / Commercial, 41,Realty
1285,Prakash Constro., 96,Construction - Factories / Offices / Commercial, 24,Construction
1286,Mahindra Life., 96,Construction - Factories / Offices / Commercial, 24,Construction
1287,Oswal Green Tech, 96,Construction - Factories / Offices / Commercial, 41,Realty
1288,J Kumar Infra, 96,Construction - Factories / Offices / Commercial, 41,Realty
1289,Ahluwalia Contr., 96,Construction - Factories / Offices / Commercial, 41,Realty
1290,Man Infra, 96,Construction - Factories / Offices / Commercial, 24,Construction
1291,Prozone Intu, 96,Construction - Factories / Offices / Commercial, 41,Realty
1292,Phoenix Mills, 96,Construction - Factories / Offices / Commercial, 41,Realty
1293,Pudumjee Industr, 96,Construction - Factories / Offices / Commercial, 41,Realty
1294,Puravankar.Proj., 96,Construction - Factories / Offices / Commercial, 41,Realty
1295,Dilip Buildcon, 96,Construction - Factories / Offices / Commercial, 41,Realty
1296,JMC Projects, 96,Construction - Factories / Offices / Commercial, 41,Realty
1297,Godrej Propert., 96,Construction - Factories / Offices / Commercial, 41,Realty
1298,Delta Corp, 96,Construction - Factories / Offices / Commercial, 41,Realty
1299,Texmaco Infrast., 96,Construction - Factories / Offices / Commercial, 41,Realty
1300,Marathon Nextgen, 96,Construction - Factories / Offices / Commercial, 41,Realty
1301,Anant Raj, 96,Construction - Factories / Offices / Commercial, 41,Realty
1302,Omaxe, 96,Construction - Factories / Offices / Commercial, 41,Realty
1303,Nitesh Estates, 96,Construction - Factories / Offices / Commercial, 41,Realty
1304,MEP Infrast., 33,Construction - Civil / Turnkey - Medium / Small, 30,Infrastructure Developers & Operators
1305,KNR Construct., 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1306,C & C Constrn., 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1307,Noida Tollbridg., 33,Construction - Civil / Turnkey - Medium / Small, 30,Infrastructure Developers & Operators
1308,KND Engg.Techno., 33,Construction - Civil / Turnkey - Medium / Small, 41,Realty
1309,MBL Infrast, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1310,SPML Infra, 33,Construction - Civil / Turnkey - Medium / Small, 41,Realty
1311,GPT Infraproject, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1312,Madhucon Proj., 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1313,SKIL Infrastr, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1314,Gayatri Projects, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1315,Simplex Projects, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1316,Sadbhav Engg., 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1317,Sadbhav Infra., 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1318,Valecha Eng., 33,Construction - Civil / Turnkey - Medium / Small, 41,Realty
1319,Unity Infra., 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1320,HEC Infra Proj., 33,Construction - Civil / Turnkey - Medium / Small, 30,Infrastructure Developers & Operators
1321,C C C L, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1322,Prajay Engg., 33,Construction - Civil / Turnkey - Medium / Small, 41,Realty
1323,Tarmat, 33,Construction - Civil / Turnkey - Medium / Small, 41,Realty
1324,IRB Infra.Devl., 33,Construction - Civil / Turnkey - Medium / Small, 30,Infrastructure Developers & Operators
1325,ARSS Infra, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1326,Intl Construct, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1327,RPP Infra Proj., 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1328,ITD Cem, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1329,B.L.Kashyap, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1330,Kaushalya Infra., 33,Construction - Civil / Turnkey - Medium / Small, 41,Realty
1331,Emami Infra., 33,Construction - Civil / Turnkey - Medium / Small, 41,Realty
1332,Pratibha Inds., 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1333,Tantia Constr., 33,Construction - Civil / Turnkey - Medium / Small, 30,Infrastructure Developers & Operators
1334,Welspun Enterp, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1335,IL&FS Engg., 33,Construction - Civil / Turnkey - Medium / Small, 30,Infrastructure Developers & Operators
1336,Indbull.RealEst., 33,Construction - Civil / Turnkey - Medium / Small, 41,Realty
1337,PNC Infratech, 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1338,P B A Infra., 33,Construction - Civil / Turnkey - Medium / Small, 24,Construction
1339,Simplex Infra, 62,Construction - Civil / Turnkey - Large, 24,Construction
1340,Jaypee Infratec., 62,Construction - Civil / Turnkey - Large, 30,Infrastructure Developers & Operators
1341,IVRCL, 62,Construction - Civil / Turnkey - Large, 30,Infrastructure Developers & Operators
1342,NCC, 62,Construction - Civil / Turnkey - Large, 24,Construction
1343,NBCC, 62,Construction - Civil / Turnkey - Large, 41,Realty
1344,Ramky Infra, 62,Construction - Civil / Turnkey - Large, 24,Construction
1345,Gammon India, 62,Construction - Civil / Turnkey - Large, 30,Infrastructure Developers & Operators
1346,Hind.Construct., 62,Construction - Civil / Turnkey - Large, 24,Construction
1347,Patel Engg., 62,Construction - Civil / Turnkey - Large, 24,Construction
1348,JP Associates, 62,Construction - Civil / Turnkey - Large, 24,Construction
1349,Punj Lloyd, 62,Construction - Civil / Turnkey - Large, 24,Construction
1350,Blue Star Info., 79,Computers - Software - Medium / Small, 37,IT - Software
1351,Sasken Comm.Tec., 79,Computers - Software - Medium / Small, 37,IT - Software
1352,Spectacle Ventur, 79,Computers - Software - Medium / Small, 37,IT - Software
1353,63 Moons Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1354,Zylog Systems, 79,Computers - Software - Medium / Small, 37,IT - Software
1355,InfoBeans Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1356,Intellect Design, 79,Computers - Software - Medium / Small, 37,IT - Software
1357,Zenith Infotech, 79,Computers - Software - Medium / Small, 37,IT - Software
1358,Zensar Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1359,Zen Technologies, 79,Computers - Software - Medium / Small, 37,IT - Software
1360,Infibeam Incorp., 79,Computers - Software - Medium / Small, 37,IT - Software
1361,Bharatiya Glob., 79,Computers - Software - Medium / Small, 37,IT - Software
1362,Infinite Comp, 79,Computers - Software - Medium / Small, 37,IT - Software
1363,Bartronics India, 79,Computers - Software - Medium / Small, 37,IT - Software
1364,Cambridge Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1365,8K Miles, 79,Computers - Software - Medium / Small, 37,IT - Software
1366,Subex, 79,Computers - Software - Medium / Small, 37,IT - Software
1367,California Soft., 79,Computers - Software - Medium / Small, 37,IT - Software
1368,3i Infotech, 79,Computers - Software - Medium / Small, 37,IT - Software
1369,Sphere Global, 79,Computers - Software - Medium / Small, 37,IT - Software
1370,Melstar Info., 79,Computers - Software - Medium / Small, 37,IT - Software
1371,Cigniti Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1372,Fourth Dimension, 79,Computers - Software - Medium / Small, 37,IT - Software
1373,MPS Infotecnics, 79,Computers - Software - Medium / Small, 37,IT - Software
1374,Aftek, 79,Computers - Software - Medium / Small, 37,IT - Software
1375,GI Engg.Sol., 79,Computers - Software - Medium / Small, 37,IT - Software
1376,Northgate Com, 79,Computers - Software - Medium / Small, 37,IT - Software
1377,Nucleus Soft., 79,Computers - Software - Medium / Small, 37,IT - Software
1378,Sonata Software, 79,Computers - Software - Medium / Small, 37,IT - Software
1379,Omnitech Info., 79,Computers - Software - Medium / Small, 37,IT - Software
1380,Onward Technolog, 79,Computers - Software - Medium / Small, 37,IT - Software
1381,L & T Infotech, 79,Computers - Software - Medium / Small, 37,IT - Software
1382,Lycos Internet, 79,Computers - Software - Medium / Small, 37,IT - Software
1383,Hinduja Global, 79,Computers - Software - Medium / Small, 37,IT - Software
1384,FCS Software, 79,Computers - Software - Medium / Small, 37,IT - Software
1385,Excel Infoways, 79,Computers - Software - Medium / Small, 37,IT - Software
1386,Palred Technolog, 79,Computers - Software - Medium / Small, 37,IT - Software
1387,Panoramic Univ., 79,Computers - Software - Medium / Small, 37,IT - Software
1388,Saksoft, 79,Computers - Software - Medium / Small, 37,IT - Software
1389,Agnite Educ., 79,Computers - Software - Medium / Small, 37,IT - Software
1390,Net 4 India, 79,Computers - Software - Medium / Small, 37,IT - Software
1391,Maars Soft.Intl., 79,Computers - Software - Medium / Small, 37,IT - Software
1392,GSS Info., 79,Computers - Software - Medium / Small, 37,IT - Software
1393,Megasoft, 79,Computers - Software - Medium / Small, 37,IT - Software
1394,Micro Techno., 79,Computers - Software - Medium / Small, 37,IT - Software
1395,Allied Digital, 79,Computers - Software - Medium / Small, 37,IT - Software
1396,Mindteck (India), 79,Computers - Software - Medium / Small, 37,IT - Software
1397,Mindtree, 79,Computers - Software - Medium / Small, 37,IT - Software
1398,Mastek, 79,Computers - Software - Medium / Small, 37,IT - Software
1399,Goldstone Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1400,Glodyne Techno., 79,Computers - Software - Medium / Small, 37,IT - Software
1401,NIIT Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1402,Geometric, 79,Computers - Software - Medium / Small, 37,IT - Software
1403,Majesco, 79,Computers - Software - Medium / Small, 37,IT - Software
1404,Geodesic, 79,Computers - Software - Medium / Small, 37,IT - Software
1405,Genesys Intl., 79,Computers - Software - Medium / Small, 37,IT - Software
1406,Hexaware Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1407,Trigyn Techno., 79,Computers - Software - Medium / Small, 37,IT - Software
1408,AcroPetal Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1409,Teledata Tech, 79,Computers - Software - Medium / Small, 37,IT - Software
1410,Visu Intl., 79,Computers - Software - Medium / Small, 37,IT - Software
1411,Cybertech Sys., 79,Computers - Software - Medium / Small, 37,IT - Software
1412,Persistent Sys, 79,Computers - Software - Medium / Small, 37,IT - Software
1413,Kellton Tech, 79,Computers - Software - Medium / Small, 37,IT - Software
1414,AXISCADES Engg., 79,Computers - Software - Medium / Small, 37,IT - Software
1415,Ramco Systems, 79,Computers - Software - Medium / Small, 37,IT - Software
1416,IZMO, 79,Computers - Software - Medium / Small, 37,IT - Software
1417,Cyient, 79,Computers - Software - Medium / Small, 37,IT - Software
1418,Rolta India, 79,Computers - Software - Medium / Small, 37,IT - Software
1419,Quintegra Soln., 79,Computers - Software - Medium / Small, 37,IT - Software
1420,Cura Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1421,KPIT Tech., 79,Computers - Software - Medium / Small, 37,IT - Software
1422,Cranes Software, 79,Computers - Software - Medium / Small, 37,IT - Software
1423,KLG Systel, 79,Computers - Software - Medium / Small, 37,IT - Software
1424,Computech Intl., 79,Computers - Software - Medium / Small, 37,IT - Software
1425,SQS India BFSI, 79,Computers - Software - Medium / Small, 37,IT - Software
1426,IOL Netcom, 79,Computers - Software - Medium / Small, 37,IT - Software
1427,R S Software (I), 79,Computers - Software - Medium / Small, 37,IT - Software
1428,Quick Heal, 79,Computers - Software - Medium / Small, 37,IT - Software
1429,Tanla Solutions, 79,Computers - Software - Medium / Small, 37,IT - Software
1430,Accelya Kale, 79,Computers - Software - Medium / Small, 37,IT - Software
1431,Aurionpro Sol., 79,Computers - Software - Medium / Small, 37,IT - Software
1432,Tata Elxsi, 79,Computers - Software - Medium / Small, 37,IT - Software
1433,Accel Frontline, 79,Computers - Software - Medium / Small, 37,IT - Software
1434,Quess Corp, 79,Computers - Software - Medium / Small, 37,IT - Software
1435,Edserv Softsys., 79,Computers - Software - Medium / Small, 37,IT - Software
1436,Spanco Ltd, 79,Computers - Software - Medium / Small, 37,IT - Software
1437,Taksheel Sol., 79,Computers - Software - Medium / Small, 37,IT - Software
1438,Prithvi Info., 79,Computers - Software - Medium / Small, 37,IT - Software
1439,Dynacons Sys., 79,Computers - Software - Medium / Small, 37,IT - Software
1440,Ducon Tech, 79,Computers - Software - Medium / Small, 37,IT - Software
1441,Take Solutions, 79,Computers - Software - Medium / Small, 37,IT - Software
1442,TCS, 127,Computers - Software - Large, 37,IT - Software
1443,Infosys, 127,Computers - Software - Large, 37,IT - Software
1444,MphasiS, 127,Computers - Software - Large, 37,IT - Software
1445,Oracle Fin.Serv., 127,Computers - Software - Large, 37,IT - Software
1446,HCL Technologies, 127,Computers - Software - Large, 37,IT - Software
1447,Wipro, 127,Computers - Software - Large, 37,IT - Software
1448,Tech Mahindra, 127,Computers - Software - Large, 37,IT - Software
1449,Polaris Consulta, 127,Computers - Software - Large, 37,IT - Software
1450,Vakrangee, 213,Computers - Software - Converts, 37,IT - Software
1451,LCC Infotech, 213,Computers - Software - Converts, 37,IT - Software
1452,ICSA (India), 213,Computers - Software - Converts, 37,IT - Software
1453,Helios Matheson, 213,Computers - Software - Converts, 37,IT - Software
1454,Netvista Inform, 213,Computers - Software - Converts, 37,IT - Software
1455,Information Tech, 213,Computers - Software - Converts, 37,IT - Software
1456,Compuage Info., 177,Computers - Peripherals / Accessories, 53,IT - Hardware
1457,Cerebra Integr., 177,Computers - Peripherals / Accessories, 53,IT - Hardware
1458,Moser Baer (I), 177,Computers - Peripherals / Accessories, 53,IT - Hardware
1459,TVS Elec., 177,Computers - Peripherals / Accessories, 53,IT - Hardware
1460,Redington India, 177,Computers - Peripherals / Accessories, 53,IT - Hardware
1461,ORG Informatics, 179,Computers - Hardware - Medium / Small, 53,IT - Hardware
1462,HCL Infosystems, 154,Computers - Hardware - Large, 53,IT - Hardware
1463,Smartlink Netwr., 154,Computers - Hardware - Large, 53,IT - Hardware
1464,MRO-TEK Realty, 154,Computers - Hardware - Large, 53,IT - Hardware
1465,D-Link India, 154,Computers - Hardware - Large, 53,IT - Hardware
